Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg Vehicle Turnaround Time,Avg Customer Turnaround Time,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-01-18 00:00:00,05:53:26,"""CNR3442968""",Completed,"""CID3217784""",eBike,Khandsa,Faridabad Sector 15,5.8,42.4,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,221,11.62,4.2,4.8,UPI
2024-11-08 00:00:00,07:00:32,"""CNR5362803""",Cancelled by Driver,"""CID7155427""",Go Sedan,Rajouri Garden,Rohini,11.7,28.61575145,0,Driver asked to cancel,1,Personal & Car related issues,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-04-29 00:00:00,10:19:52,"""CNR8068355""",Completed,"""CID2908322""",Go Mini,Shahdara,New Delhi Railway Station,11.3,23,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,368,27.19,4.2,4.3,UPI
2024-04-11 00:00:00,19:06:23,"""CNR7320481""",Completed,"""CID1745963""",Go Sedan,Khandsa,Huda City Centre,13,35.4,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,770,10.34,4.4,3.9,UPI
2024-04-08 00:00:00,17:18:39,"""CNR9625360""",Completed,"""CID7198592""",Premier Sedan,India Gate,Ghitorni Village,3.3,19.2,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,140,5.24,4.3,4.7,UPI
2024-10-24 00:00:00,13:37:48,"""CNR7564013""",Completed,"""CID9512652""",Auto,Connaught Place,Sushant Lok,13.9,19.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,249,31.52,4.1,4,UPI
2024-07-06 00:00:00,18:38:19,"""CNR4088153""",Completed,"""CID4916643""",Auto,Ashok Park Main,Kashmere Gate ISBT,4.6,40.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,163,19.44,4.1,4.3,Cash
2024-12-01 00:00:00,18:58:47,"""CNR3300635""",Completed,"""CID8726709""",Auto,Sushant Lok,Botanical Garden,6.7,31.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,1764,32.47,4.3,4.1,Cash
2024-12-01 00:00:00,10:25:53,"""CNR7198703""",No Driver Found,"""CID7566355""",eBike,Mansarovar Park,Keshav Puram,8.321474359,28.61575145,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-09-21 00:00:00,15:05:38,"""CNR5366935""",Completed,"""CID9046824""",Bike,Lok Kalyan Marg,Govindpuri,8.2,21.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,354,39.56,3.3,4.3,Cash
2024-05-13 00:00:00,04:00:36,"""CNR5738309""",Cancelled by Driver,"""CID3264136""",Premier Sedan,Vatika Chowk,Okhla,8.8,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-02-10 00:00:00,22:25:41,"""CNR2751689""",Cancelled by Driver,"""CID2451322""",Go Sedan,Cyber Hub,MG Road,6.5,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-03-31 00:00:00,19:15:38,"""CNR1407518""",Completed,"""CID4174424""",Bike,Badarpur,Ghitorni Village,14.4,16,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,124,33.54,3.7,3.7,UPI
2024-03-09 00:00:00,09:34:01,"""CNR9764222""",Completed,"""CID7115581""",Go Sedan,Bhikaji Cama Place,ITO,14.6,25.5,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,537,6.69,4.7,4.6,UPI
2024-06-22 00:00:00,20:05:28,"""CNR8216364""",Completed,"""CID7366872""",eBike,Ghitorni,Old Gurgaon,12.7,32.4,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,1316,20.15,4.3,4.3,UPI
2024-07-08 00:00:00,10:30:09,"""CNR4859116""",Incomplete,"""CID7339139""",Bike,IIT Delhi,Vatika Chowk,6.3,17.3,0,Driver asked to cancel,0,More than permitted people in there,1,Customer Demand,328,8.4,4.22464455,4.404739336,UPI
2024-11-12 00:00:00,19:38:43,"""CNR5062372""",Cancelled by Customer,"""CID4198911""",Go Mini,Peeragarhi,IIT Delhi,9.8,28.61575145,1,AC is not working,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-02-24 00:00:00,17:18:51,"""CNR3842641""",Completed,"""CID1750914""",Auto,Jama Masjid,IFFCO Chowk,14.8,23.5,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,733,21.07,4.3,4.5,Cash
2024-10-31 00:00:00,14:46:35,"""CNR4460316""",Cancelled by Driver,"""CID6444247""",Go Sedan,Noida Film City,Badshahpur,9,28.61575145,0,Driver asked to cancel,1,The customer was coughing/sick,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-06-21 00:00:00,08:22:00,"""CNR1323410""",Completed,"""CID4463798""",Premier Sedan,Vatika Chowk,Bahadurgarh,4.5,34.2,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,298,12.52,4.4,4.6,Debit Card
2024-06-14 00:00:00,09:45:28,"""CNR2250312""",Completed,"""CID3180078""",Auto,Rajouri Garden,Tughlakabad,4.9,39.2,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,858,43.87,3.3,4.5,UPI
2024-04-24 00:00:00,17:06:19,"""CNR4635927""",No Driver Found,"""CID7012211""",Go Sedan,Madipur,South Extension,8.321474359,28.61575145,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-11-11 00:00:00,16:23:38,"""CNR9536120""",Completed,"""CID9337094""",Auto,Greater Noida,Badarpur,6.1,43.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,467,32.54,4.1,4.5,UPI
2024-02-13 00:00:00,16:17:42,"""CNR7195310""",Completed,"""CID6035944""",Go Sedan,Indraprastha,Welcome,7.6,19.5,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,823,16.85,4.2,5,Uber Wallet
2024-12-14 00:00:00,08:28:49,"""CNR5828425""",Completed,"""CID8430067""",Premier Sedan,Jahangirpuri,Kirti Nagar,8.4,37.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,413,30.16,3.1,4.3,UPI
2024-09-05 00:00:00,13:59:52,"""CNR5197707""",Completed,"""CID8536713""",Premier Sedan,Raj Nagar Extension,Seelampur,9.2,24.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,432,46.99,4.2,4.6,Cash
2024-09-06 00:00:00,23:29:34,"""CNR5254201""",Completed,"""CID5776348""",Auto,Jor Bagh,Madipur,5.3,35.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,455,30.43,3.2,4.3,UPI
2024-07-21 00:00:00,18:19:54,"""CNR8163591""",Cancelled by Customer,"""CID2960805""",Go Sedan,Lok Kalyan Marg,New Colony,9.1,28.61575145,1,Driver is not moving towards pickup location,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-07-22 00:00:00,10:40:26,"""CNR1176861""",Cancelled by Driver,"""CID5753303""",Auto,GTB Nagar,Rohini West,5.4,28.61575145,0,Driver asked to cancel,1,Personal & Car related issues,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-09-15 00:00:00,06:07:23,"""CNR5785463""",Completed,"""CID8295105""",Bike,South Extension,Faridabad Sector 15,4.8,38.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,450,42.68,4.2,4,UPI
2024-10-21 00:00:00,11:46:44,"""CNR6919794""",Completed,"""CID6774748""",Auto,Bahadurgarh,Manesar,12.2,34,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,770,20.76,4,4.2,UPI
2024-08-01 00:00:00,06:12:54,"""CNR9843847""",Completed,"""CID6799716""",Go Sedan,Ramesh Nagar,Jasola,9.8,43.5,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,875,6.58,4.7,4.3,UPI
2024-06-06 00:00:00,19:38:20,"""CNR4392706""",Completed,"""CID6689563""",Auto,Sadar Bazar Gurgaon,Green Park,14,17.7,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,141,16.41,4.3,5,Cash
2024-02-15 00:00:00,20:49:04,"""CNR9228185""",Completed,"""CID7967244""",Premier Sedan,Sadar Bazar Gurgaon,Paschim Vihar,6.1,23.2,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,212,10.89,4.4,4.7,Cash
2024-08-12 00:00:00,11:16:17,"""CNR5605609""",Cancelled by Driver,"""CID4841601""",Go Mini,DLF Phase 3,Raj Nagar Extension,11.5,28.61575145,0,Driver asked to cancel,1,Personal & Car related issues,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-06-18 00:00:00,17:07:14,"""CNR6160275""",Completed,"""CID5501411""",Uber XL,Ashram,Noida Sector 62,8.9,19.2,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,630,49.26,4.1,4,Cash
2024-01-08 00:00:00,16:54:05,"""CNR2204332""",Completed,"""CID8779024""",Premier Sedan,Golf Course Road,Vaishali,6.5,32.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,263,46.6,4.6,4.3,Cash
2024-06-03 00:00:00,05:36:39,"""CNR7064469""",Completed,"""CID1757129""",Go Sedan,Rohini West,Qutub Minar,12.2,36.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,807,16.76,3,4.6,Uber Wallet
2024-10-02 00:00:00,09:51:54,"""CNR8106259""",Completed,"""CID3123435""",Premier Sedan,Vidhan Sabha,Shastri Nagar,4.3,19.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,418,45.71,4.7,4.7,UPI
2024-09-04 00:00:00,16:32:43,"""CNR6657363""",Completed,"""CID8258687""",Auto,Sadar Bazar Gurgaon,Greater Noida,11.1,16.5,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,268,8.34,3.4,4.3,Cash
2024-07-11 00:00:00,19:30:09,"""CNR5009960""",Cancelled by Driver,"""CID4647984""",Go Mini,Green Park,Sohna Road,6,28.61575145,0,Driver asked to cancel,1,The customer was coughing/sick,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-02-18 00:00:00,17:50:09,"""CNR5012798""",No Driver Found,"""CID6112870""",Bike,Kalkaji,Nehru Place,8.321474359,28.61575145,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-08-08 00:00:00,21:15:02,"""CNR1557346""",Incomplete,"""CID3922737""",Auto,Indraprastha,Gurgaon Sector 56,8.9,21.2,0,Driver asked to cancel,0,More than permitted people in there,1,Other Issue,953,4.6,4.22464455,4.404739336,UPI
2024-08-28 00:00:00,08:20:00,"""CNR5966048""",Completed,"""CID1071287""",Uber XL,Pulbangash,Greater Noida,10.6,41.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,773,48.84,3.9,4.8,Uber Wallet
2024-10-02 00:00:00,16:55:54,"""CNR3253442""",Cancelled by Driver,"""CID8239451""",Bike,Shivaji Park,Greater Kailash,11.6,28.61575145,0,Driver asked to cancel,1,Personal & Car related issues,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-01-29 00:00:00,15:01:11,"""CNR4963206""",Completed,"""CID9374785""",Go Sedan,Greater Noida,New Colony,9.1,29,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,137,34.83,4.7,4.4,UPI
2024-11-07 00:00:00,19:45:06,"""CNR4067782""",Completed,"""CID6180494""",Auto,Kirti Nagar,Sushant Lok,9.9,41.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,215,27.67,4.3,4.3,Debit Card
2024-03-22 00:00:00,19:14:56,"""CNR9310811""",Completed,"""CID9760512""",Premier Sedan,Indirapuram,Vatika Chowk,11,37.5,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,113,21.68,4.3,3.7,UPI
2024-08-04 00:00:00,11:31:48,"""CNR5984068""",Cancelled by Customer,"""CID4463716""",Go Mini,Paharganj,Vishwavidyalaya,12.7,28.61575145,1,AC is not working,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-09-13 00:00:00,12:04:56,"""CNR2440013""",Completed,"""CID5614936""",Auto,Mundka,Noida Sector 62,7.2,18.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,343,5.27,4.4,4.8,Uber Wallet
2024-05-25 00:00:00,16:59:49,"""CNR1014047""",Completed,"""CID5187884""",Go Mini,Peeragarhi,Patel Chowk,2.7,26.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,477,2.65,4.3,4.4,UPI
2024-09-21 00:00:00,14:07:00,"""CNR4429410""",No Driver Found,"""CID2136964""",Go Sedan,Tughlakabad,IGNOU Road,8.321474359,28.61575145,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-05-09 00:00:00,15:36:47,"""CNR7340675""",Completed,"""CID9775644""",eBike,Shivaji Park,Azadpur,14.1,29,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,523,15.33,4.5,4.5,Cash
2024-11-26 00:00:00,23:51:33,"""CNR4839889""",Completed,"""CID2622337""",Bike,Udyog Bhawan,Raj Nagar Extension,9.6,17.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,601,48.96,4.2,4.2,UPI
2024-03-08 00:00:00,21:05:15,"""CNR4201157""",Incomplete,"""CID9760707""",Auto,Kaushambi,Pitampura,3.6,21.9,0,Driver asked to cancel,0,More than permitted people in there,1,Vehicle Breakdown,698,5.11,4.22464455,4.404739336,Debit Card
2024-03-18 00:00:00,12:12:23,"""CNR2269173""",Completed,"""CID3033035""",Bike,Samaypur Badli,Paschim Vihar,4.6,22.7,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,2145,35.76,4.3,4.5,Debit Card
2024-05-08 00:00:00,19:02:56,"""CNR3506770""",Completed,"""CID1564724""",Bike,Green Park,Jama Masjid,7.7,44.2,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,313,36.19,4.6,4.3,UPI
2024-05-07 00:00:00,06:31:59,"""CNR6855175""",Cancelled by Driver,"""CID2378462""",Go Mini,RK Puram,ITO,10.9,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-08-29 00:00:00,08:29:40,"""CNR8859781""",Completed,"""CID5490176""",Premier Sedan,Central Secretariat,India Gate,12.2,19.5,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,480,18.15,4.4,4.5,UPI
2024-09-06 00:00:00,22:18:29,"""CNR2961611""",Completed,"""CID3190517""",Premier Sedan,Pragati Maidan,RK Puram,12.7,23,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,953,18.58,3.8,4.4,Debit Card
2024-12-05 00:00:00,08:32:00,"""CNR5009691""",Cancelled by Customer,"""CID2286725""",Bike,Khandsa,Paharganj,13,28.61575145,1,Wrong Address,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-03-21 00:00:00,21:00:28,"""CNR6785751""",Completed,"""CID9577024""",Go Sedan,Central Secretariat,Lok Kalyan Marg,11.9,18.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,440,43.05,3.7,4.8,Cash
2024-06-26 00:00:00,19:59:10,"""CNR6145087""",Completed,"""CID7713985""",Auto,Raj Nagar Extension,Saket,14.9,24.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,62,42.69,3.8,4.3,Cash
2024-11-25 00:00:00,13:18:26,"""CNR7704384""",Cancelled by Driver,"""CID2670324""",Auto,Rajiv Nagar,Model Town,6.3,28.61575145,0,Driver asked to cancel,1,Personal & Car related issues,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-03-19 00:00:00,12:49:16,"""CNR5943425""",Completed,"""CID6866756""",Auto,Shivaji Park,Rohini,8.6,29.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,244,48.98,4.1,3.9,UPI
2024-06-07 00:00:00,08:47:58,"""CNR5469894""",Completed,"""CID9066685""",eBike,Kadarpur,Ghaziabad,7.1,36.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,375,37.9,4.3,4.6,Cash
2024-03-06 00:00:00,22:50:56,"""CNR1130715""",Completed,"""CID1461556""",Go Mini,Rohini East,Ashram,4.3,17.7,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,499,49.3,3.4,4.9,UPI
2024-01-28 00:00:00,15:15:23,"""CNR1152211""",Cancelled by Customer,"""CID5831862""",Go Mini,Hauz Rani,Kirti Nagar,7.7,28.61575145,1,Wrong Address,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-06-26 00:00:00,07:08:32,"""CNR8242907""",Completed,"""CID7973188""",Premier Sedan,Model Town,Jahangirpuri,8.8,15.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,296,18.49,4.3,4.9,UPI
2024-09-29 00:00:00,17:14:55,"""CNR1519687""",Cancelled by Customer,"""CID5319443""",Premier Sedan,Vishwavidyalaya,Tagore Garden,20,28.61575145,1,Change of plans,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-06-27 00:00:00,08:12:15,"""CNR2478211""",Completed,"""CID2555454""",Auto,Maidan Garhi,Golf Course Road,3.9,19.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,167,33.22,3.1,3.6,Credit Card
2024-06-30 00:00:00,14:13:38,"""CNR7336649""",Cancelled by Driver,"""CID6486485""",Auto,Huda City Centre,IIT Delhi,10.4,28.61575145,0,Driver asked to cancel,1,Personal & Car related issues,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-07-08 00:00:00,23:04:08,"""CNR2566387""",Cancelled by Driver,"""CID1160147""",Auto,Sarojini Nagar,Govindpuri,6.9,28.61575145,0,Driver asked to cancel,1,Personal & Car related issues,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-10-31 00:00:00,18:01:32,"""CNR6303514""",Cancelled by Driver,"""CID7192109""",Uber XL,Azadpur,Saket,11.6,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-01-14 00:00:00,10:49:23,"""CNR9153217""",Completed,"""CID4641211""",Auto,Dilshad Garden,Rajiv Nagar,13.7,19.7,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,824,2.38,4,4.7,UPI
2024-05-05 00:00:00,11:48:26,"""CNR2958687""",Completed,"""CID1519444""",Auto,INA Market,Civil Lines Gurgaon,4.9,37.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,407,34.2,4.7,4.4,Cash
2024-03-15 00:00:00,05:14:49,"""CNR9244093""",Completed,"""CID2684363""",Go Sedan,RK Puram,Delhi Gate,7.6,19.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,752,3.59,3.1,4.2,Uber Wallet
2024-11-28 00:00:00,19:13:11,"""CNR4505512""",Completed,"""CID9972042""",Go Sedan,Azadpur,Karol Bagh,9.7,41.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,354,30.56,4.5,4.6,UPI
2024-07-09 00:00:00,17:50:12,"""CNR2952471""",Completed,"""CID7453414""",Go Sedan,Sikanderpur,Ashok Park Main,14.3,24.4,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,164,13.69,3.6,4.9,UPI
2024-01-26 00:00:00,08:33:15,"""CNR6598077""",Completed,"""CID6258739""",Bike,Kherki Daula Toll,Mansarovar Park,11.5,16.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,392,45.56,4.1,4.6,UPI
2024-08-31 00:00:00,09:13:21,"""CNR9384775""",Cancelled by Driver,"""CID3283799""",Go Mini,Gurgaon Sector 29,Mayur Vihar,7.9,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-01-07 00:00:00,13:40:36,"""CNR8339893""",Completed,"""CID4931264""",Bike,MG Road,Vatika Chowk,9.3,28.7,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,389,42.16,4.5,4.3,Credit Card
2024-06-20 00:00:00,19:24:53,"""CNR8642454""",Completed,"""CID5873082""",Auto,Subhash Nagar,Shivaji Park,5.4,33.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,474,38.28,4.6,3.5,UPI
2024-01-27 00:00:00,15:47:38,"""CNR4994271""",Cancelled by Driver,"""CID7526547""",Auto,Vasant Kunj,Central Secretariat,11.9,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-12-30 00:00:00,10:07:55,"""CNR1394951""",Completed,"""CID3357025""",Bike,New Delhi Railway Station,IMT Manesar,7.8,43.2,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,199,31.51,4.7,5,UPI
2024-07-05 00:00:00,16:39:18,"""CNR1407529""",No Driver Found,"""CID6340251""",Auto,Kashmere Gate,Panipat,8.321474359,28.61575145,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
